update_idx,run_label,oversight_prob,t_generate_and_process_batch,t_full_step,global_step,policy_loss,value_loss,entropy_bonus,loss,avg_action_prob,avg_return,reached_diamond_seen,reached_ghost_seen,reached_diamond_unseen,reached_ghost_unseen,n_complete_eps,complete_ep_len,run_id
73,naive_outcomes,0.01,0.13011574745178223,0.13723206520080566,1212416,0.055265575647354126,0.08343538641929626,0.13861067593097687,9.028613567352295e-05,0.25005483627319336,0.2855520248413086,0.004479283314669653,0.0033594624860022394,0.3628219484882419,0.3449048152295633,893,18.079507278835386,246051
74,naive_outcomes,0.01,0.13172578811645508,0.13866329193115234,1228800,0.0872296690940857,0.0877085030078888,0.13861051201820374,0.03632766008377075,0.2500971555709839,0.31314659118652344,0.004246284501061571,0.0031847133757961785,0.3630573248407643,0.37898089171974525,942,17.57430997876858,246051
75,naive_outcomes,0.01,0.13120007514953613,0.13812637329101562,1245184,0.06202494353055954,0.08493595570325851,0.13861046731472015,0.0083504319190979,0.25007906556129456,0.2984742522239685,0.004429678848283499,0.005537098560354375,0.3754152823920266,0.3488372093023256,903,17.765227021040975,246051
76,naive_outcomes,0.01,0.16969537734985352,0.17671990394592285,1261568,0.06779976189136505,0.08559848368167877,0.13861024379730225,0.014788001775741577,0.2500890791416168,0.3069753050804138,0.0010471204188481676,0.0031413612565445027,0.39162303664921466,0.3507853403141361,955,17.329842931937172,246051
77,naive_outcomes,0.01,0.12779021263122559,0.13486981391906738,1277952,0.03076862543821335,0.08158184587955475,0.13860999047756195,-0.026259519159793854,0.25006070733070374,0.2840923070907593,0.0056753688989784334,0.004540295119182747,0.3496027241770715,0.35527809307604996,881,18.261066969353006,246051
78,naive_outcomes,0.01,0.1335289478302002,0.14048075675964355,1294336,0.029639337211847305,0.0832168459892273,0.13860979676246643,-0.02575361728668213,0.2500374913215637,0.28683310747146606,0.002171552660152009,0.003257328990228013,0.36156351791530944,0.3485342019543974,921,18.035830618892508,246051
79,naive_outcomes,0.01,0.13870811462402344,0.14612984657287598,1310720,0.01872565597295761,0.0812280997633934,0.13860902190208435,-0.03865526616573334,0.2500898540019989,0.28088027238845825,0.004352557127312296,0.003264417845484222,0.34929270946681173,0.3558215451577802,919,17.823721436343853,246051
80,naive_outcomes,0.01,0.14309453964233398,0.15027546882629395,1327104,0.07080782949924469,0.0864458978176117,0.13860943913459778,0.018644288182258606,0.2500784397125244,0.32165396213531494,0.0010384215991692627,0.0010384215991692627,0.3904465212876428,0.3541017653167186,963,17.397715472481828,246051
81,naive_outcomes,0.01,0.12919116020202637,0.13635897636413574,1343488,0.05473806709051132,0.08563359826803207,0.13860931992530823,0.0017623454332351685,0.25011539459228516,0.31164443492889404,0.0010799136069114472,0.0010799136069114472,0.357451403887689,0.3930885529157667,926,17.399568034557234,246051
82,naive_outcomes,0.01,0.1304304599761963,0.1367506980895996,1359872,0.04821937531232834,0.0858670100569725,0.13860821723937988,-0.0045218318700790405,0.2500975430011749,0.31186771392822266,0.007470651013874066,0.0021344717182497333,0.35859124866595515,0.3799359658484525,937,17.369263607257203,246051
83,naive_outcomes,0.01,0.18036937713623047,0.18829727172851562,1376256,0.035146694630384445,0.08458881825208664,0.13860724866390228,-0.018871739506721497,0.25009673833847046,0.30508312582969666,0.002157497303128371,0.003236245954692557,0.3710895361380798,0.3559870550161812,927,17.831715210355988,246051
84,naive_outcomes,0.01,0.1865372657775879,0.19260168075561523,1392640,0.03738114982843399,0.0846121534705162,0.13860762119293213,-0.016614317893981934,0.2501198351383209,0.3094792068004608,0.007518796992481203,0.0021482277121374865,0.35553168635875404,0.37056928034371645,931,17.752953813104188,246051
85,naive_outcomes,0.01,0.13518238067626953,0.14168930053710938,1409024,0.020072121173143387,0.08367937058210373,0.13860800862312317,-0.034856513142585754,0.25001418590545654,0.29993945360183716,0.009503695881731784,0.0010559662090813093,0.36536430834213307,0.3611404435058078,947,17.427666314677932,246051
86,naive_outcomes,0.01,0.13253545761108398,0.13855862617492676,1425408,0.022209249436855316,0.08447863906621933,0.13860657811164856,-0.031918689608573914,0.2501322329044342,0.30250757932662964,0.006382978723404255,0.0031914893617021275,0.3553191489361702,0.37659574468085105,940,17.2531914893617,246051
87,naive_outcomes,0.01,0.13721013069152832,0.14336252212524414,1441792,0.03470853716135025,0.08487235754728317,0.1386064887046814,-0.019025593996047974,0.2500895857810974,0.31445348262786865,0.005319148936170213,0.002127659574468085,0.35638297872340424,0.3829787234042553,940,17.33191489361702,246051
88,naive_outcomes,0.01,0.13068175315856934,0.13666558265686035,1458176,0.02945949323475361,0.08548320829868317,0.1386059671640396,-0.023663267493247986,0.25017625093460083,0.31436222791671753,0.003260869565217391,0.004347826086956522,0.3826086956521739,0.3565217391304348,920,17.821739130434782,246051
89,naive_outcomes,0.01,0.13161134719848633,0.13788294792175293,1474560,-0.0023593464866280556,0.08310264348983765,0.13860516250133514,-0.05786186456680298,0.2500404119491577,0.2930813729763031,0.0032502708559046588,0.004333694474539545,0.37269772481040087,0.3488624052004334,923,17.746478873239436,246051
90,naive_outcomes,0.01,0.13150906562805176,0.13753414154052734,1490944,0.02299904078245163,0.08584597706794739,0.13860450685024261,-0.029759488999843597,0.25008201599121094,0.31284135580062866,0.0031678986272439284,0.0021119324181626186,0.3843717001055966,0.37697993664202745,947,16.961985216473074,246051
91,naive_outcomes,0.01,0.1310582160949707,0.13713908195495605,1507328,-0.0018241479992866516,0.08332312107086182,0.13860492408275604,-0.05710595101118088,0.2501390874385834,0.2952355742454529,0.0032502708559046588,0.0021668472372697724,0.39653304442036835,0.3412784398699892,923,17.61863488624052,246051
92,naive_outcomes,0.01,0.14856529235839844,0.1547379493713379,1523712,0.014609375037252903,0.08720283955335617,0.13860435783863068,-0.03679214417934418,0.25012946128845215,0.31002774834632874,0.0020855057351407717,0.009384775808133473,0.38269030239833157,0.3670490093847758,959,17.15641293013556,246051
